Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lucinda-denim-top,,,,,,,,Color,Norman,Size,6,,,1316381NRM006,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
lucinda-denim-top,,,,,,,,Color,Norman,Size,8,,,1316381NRM008,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
lucinda-denim-top,,,,,,,,Color,Norman,Size,10,,,1316381NRM010,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
lucinda-denim-top,,,,,,,,Color,Norman,Size,12,,,1316381NRM012,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
brooke-cashmere-cropped-turtleneck,Brooke Cashmere Cropped Turtleneck,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Ribbed Cocoa,Size,S,,,1316339BIR00S,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/6C4CEFC2-306E-45D4-BC14-DDFC06385B46.jpg?v=1762949430,1,Brooke Cashmere Cropped Turtleneck,FALSE,Brooke Cashmere Cropped Turtleneck | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/6C4CEFC2-306E-45D4-BC14-DDFC06385B46.jpg?v=1762949430,g,,,active
brooke-cashmere-cropped-turtleneck,,,,,,,,Color,Cherry,Size,M,,,1316339CHR00M,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/0825DD87-875C-4275-A24C-210CC023083C.jpg?v=1762949454,g,,,
brooke-cashmere-cropped-turtleneck,,,,,,,,Color,Cherry,Size,XS,,,1316339CHR0XS,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/0825DD87-875C-4275-A24C-210CC023083C.jpg?v=1762949454,g,,,
brooke-cashmere-cropped-turtleneck,,,,,,,,Color,Ribbed Thunder,Size,M,,,1316339DTH00M,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/C86F9EF8-593C-4046-BEC6-ACB7C15FC35C.jpg?v=1762949480,g,,,
brooke-cashmere-cropped-turtleneck,,,,,,,,Color,Ribbed Thunder,Size,S,,,1316339DTH00S,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/C86F9EF8-593C-4046-BEC6-ACB7C15FC35C.jpg?v=1762949480,g,,,
brooke-cashmere-cropped-turtleneck,,,,,,,,Color,Ribbed Thunder,Size,XL,,,1316339DTH0XL,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/C86F9EF8-593C-4046-BEC6-ACB7C15FC35C.jpg?v=1762949480,g,,,
brooke-cashmere-cropped-turtleneck,,,,,,,,Color,Ribbed Thunder,Size,XS,,,1316339DTH0XS,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/C86F9EF8-593C-4046-BEC6-ACB7C15FC35C.jpg?v=1762949480,g,,,
brooke-cashmere-cropped-turtleneck,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/0825DD87-875C-4275-A24C-210CC023083C.jpg?v=1762949454,2,Brooke Cashmere Cropped Turtleneck,,,,,,,,
brooke-cashmere-cropped-turtleneck,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/C86F9EF8-593C-4046-BEC6-ACB7C15FC35C.jpg?v=1762949480,3,Brooke Cashmere Cropped Turtleneck,,,,,,,,
taya-dress,Taya Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Grey Pinstripe,Size,0,,,1316306GTP000,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1104.jpg?v=1762948734,1,Taya Dress,FALSE,Taya Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
taya-dress,,,,,,,,Color,Grey Pinstripe,Size,2,,,1316306GTP002,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
taya-dress,,,,,,,,Color,Grey Pinstripe,Size,4,,,1316306GTP004,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
taya-dress,,,,,,,,Color,Grey Pinstripe,Size,6,,,1316306GTP006,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
taya-dress,,,,,,,,Color,Grey Pinstripe,Size,8,,,1316306GTP008,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
taya-dress,,,,,,,,Color,Grey Pinstripe,Size,10,,,1316306GTP010,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
taya-dress,,,,,,,,Color,Grey Pinstripe,Size,12,,,1316306GTP012,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
cleodora-dress,Cleodora Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Black,Size,0,,,1316298BLK000,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1102.jpg?v=1762948647,1,Cleodora Dress,FALSE,Cleodora Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
angelo-dress,Angelo Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Black,Size,0,,,1316296BLK000,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1100.jpg?v=1762948565,1,Angelo Dress,FALSE,Angelo Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
angelo-dress,,,,,,,,Color,Black,Size,2,,,1316296BLK002,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,,g,,,
angelo-dress,,,,,,,,Color,Black,Size,4,,,1316296BLK004,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,,g,,,
angelo-dress,,,,,,,,Color,Black,Size,8,,,1316296BLK008,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,,g,,,
angelo-dress,,,,,,,,Color,Black,Size,10,,,1316296BLK010,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,,g,,,
angelo-dress,,,,,,,,Color,Black,Size,12,,,1316296BLK012,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,,g,,,
alisa-top,Alisa Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Black,Size,0,,,1316276BLK000,453,shopify,1,deny,manual,67.20,168.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1098.png?v=1762948371,1,Alisa Top,FALSE,Alisa Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
alisa-top,,,,,,,,Color,Black,Size,4,,,1316276BLK004,453,shopify,1,deny,manual,67.20,168.00,TRUE,TRUE,,,,,,,,,g,,,
alisa-top,,,,,,,,Color,Black,Size,12,,,1316276BLK012,453,shopify,1,deny,manual,67.20,168.00,TRUE,TRUE,,,,,,,,,g,,,
minette-top,Minette Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Black,Size,2,,,1316274BLK002,453,shopify,1,deny,manual,67.20,168.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1096.jpg?v=1762948288,1,Minette Top,FALSE,Minette Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
minette-top,,,,,,,,Color,Black,Size,8,,,1316274BLK008,453,shopify,1,deny,manual,67.20,168.00,TRUE,TRUE,,,,,,,,,g,,,
inara-top,Inara Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Gossamer,Size,12,,,1316272GSS012,453,shopify,1,deny,manual,67.20,168.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1094.jpg?v=1762948204,1,Inara Top,FALSE,Inara Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
amber-knit-dress,Amber Knit Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Black,Size,M,,,1316258BLK00M,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1091.png?v=1762947856,1,Amber Knit Dress,FALSE,Amber Knit Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
amber-knit-dress,,,,,,,,Color,Black,Size,S,,,1316258BLK00S,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
amber-knit-dress,,,,,,,,Color,Black,Size,XL,,,1316258BLK0XL,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
amber-knit-dress,,,,,,,,Color,Black,Size,XS,,,1316258BLK0XS,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
rosie-mid-shaft-boot,Rosie Mid Shaft Boot,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Oak Suede,Size,6,,,1316235OAK006,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1089.png?v=1762947749,1,Rosie Mid Shaft Boot,FALSE,Rosie Mid Shaft Boot | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
rosie-mid-shaft-boot,,,,,,,,Color,Oak Suede,Size,7,,,1316235OAK007,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
rosie-mid-shaft-boot,,,,,,,,Color,Oak Suede,Size,8,,,1316235OAK008,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
rosie-mid-shaft-boot,,,,,,,,Color,Oak Suede,Size,10,,,1316235OAK010,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
rosie-mid-shaft-boot,,,,,,,,Color,Oak Suede,Size,6.5,,,1316235OAK065,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
rosie-mid-shaft-boot,,,,,,,,Color,Oak Suede,Size,7.5,,,1316235OAK075,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
rosie-mid-shaft-boot,,,,,,,,Color,Oak Suede,Size,8.5,,,1316235OAK085,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
rosie-mid-shaft-boot,,,,,,,,Color,Oak Suede,Size,9.5,,,1316235OAK095,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
graham-knee-high-boot,Graham Knee High Boot,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Truffle Suede,Size,7,,,1316234TUF007,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1087.jpg?v=1762947627,1,Graham Knee High Boot,FALSE,Graham Knee High Boot | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
graham-knee-high-boot,,,,,,,,Color,Truffle Suede,Size,8,,,1316234TUF008,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
graham-knee-high-boot,,,,,,,,Color,Truffle Suede,Size,10,,,1316234TUF010,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
graham-knee-high-boot,,,,,,,,Color,Truffle Suede,Size,6.5,,,1316234TUF065,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
graham-knee-high-boot,,,,,,,,Color,Truffle Suede,Size,7.5,,,1316234TUF075,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
graham-knee-high-boot,,,,,,,,Color,Truffle Suede,Size,8.5,,,1316234TUF085,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
graham-knee-high-boot,,,,,,,,Color,Truffle Suede,Size,9.5,,,1316234TUF095,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
graham-knee-high-boot,,,,,,,,Color,Truffle Suede,Size,6,,,1316234TUF095,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frederique-knee-high-boot,Frederique Knee High Boot,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Oak Suede,Size,6,,,1316233OAK006,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1085.jpg?v=1762947521,1,Frederique Knee High Boot,FALSE,Frederique Knee High Boot | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
frederique-knee-high-boot,,,,,,,,Color,Oak Suede,Size,7,,,1316233OAK007,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frederique-knee-high-boot,,,,,,,,Color,Oak Suede,Size,8,,,1316233OAK008,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frederique-knee-high-boot,,,,,,,,Color,Oak Suede,Size,9,,,1316233OAK009,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frederique-knee-high-boot,,,,,,,,Color,Oak Suede,Size,10,,,1316233OAK010,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frederique-knee-high-boot,,,,,,,,Color,Oak Suede,Size,7.5,,,1316233OAK075,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frederique-knee-high-boot,,,,,,,,Color,Oak Suede,Size,8.5,,,1316233OAK085,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,Frances Knee High Boot,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Whiskey Leather,Size,5,,,1316232WYL005,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1060.jpg?v=1762910215,1,Frances Knee High Boot,FALSE,Frances Knee High Boot | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,6,,,1316232WYL006,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,7,,,1316232WYL007,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,8,,,1316232WYL008,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,9,,,1316232WYL009,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,10,,,1316232WYL010,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,5.5,,,1316232WYL055,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,6.5,,,1316232WYL065,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,7.5,,,1316232WYL075,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
frances-knee-high-boot,,,,,,,,Color,Whiskey Leather,Size,8.5,,,1316232WYL085,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
karina-regenerative-wool-scoop-neck-cardigan,Karina Regenerative Wool Scoop Neck Cardigan,<p></p>,Homeboy Threads,,Sweatshirts,"private, designer-donated",TRUE,Color,Linen,Size,M,,,1316175LIN00M,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1058.png?v=1762910078,1,Karina Regenerative Wool Scoop Neck Cardigan,FALSE,Karina Regenerative Wool Scoop Neck Cardigan | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
karina-regenerative-wool-scoop-neck-cardigan,,,,,,,,Color,Linen,Size,S,,,1316175LIN00S,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
karina-regenerative-wool-scoop-neck-cardigan,,,,,,,,Color,Linen,Size,XL,,,1316175LIN0XL,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
karina-regenerative-wool-scoop-neck-cardigan,,,,,,,,Color,Linen,Size,XS,,,1316175LIN0XS,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
calloway-regenerative-wool-crew,Calloway Regenerative Wool Crew,<p></p>,Homeboy Threads,,Sweatshirts,"private, designer-donated",TRUE,Color,Horizon,Size,M,,,1316168HZN00M,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/BFB6D952-A2D2-4CEB-9E19-F3C6C42EF1F9.png?v=1762946983,1,Calloway Regenerative Wool Crew,FALSE,Calloway Regenerative Wool Crew | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/BFB6D952-A2D2-4CEB-9E19-F3C6C42EF1F9.png?v=1762946983,g,,,active
calloway-regenerative-wool-crew,,,,,,,,Color,Horizon,Size,S,,,1316168HZN00S,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/BFB6D952-A2D2-4CEB-9E19-F3C6C42EF1F9.png?v=1762946983,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Horizon,Size,XL,,,1316168HZN0XL,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/BFB6D952-A2D2-4CEB-9E19-F3C6C42EF1F9.png?v=1762946983,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Horizon,Size,XS,,,1316168HZN0XS,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/BFB6D952-A2D2-4CEB-9E19-F3C6C42EF1F9.png?v=1762946983,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Kelp Cable,Size,XS,,,1316168KCB0XS,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/91AAA49F-E301-45E1-8232-67FA9BB05166.jpg?v=1762947037,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Linen Cable,Size,L,,,1316168LCB00L,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/876EE1C3-6B1E-4621-99AD-48D1B633913A.png?v=1762975932,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Linen Cable,Size,M,,,1316168LCB00M,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/876EE1C3-6B1E-4621-99AD-48D1B633913A.png?v=1762975932,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Linen Cable,Size,XL,,,1316168LCB0XL,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/876EE1C3-6B1E-4621-99AD-48D1B633913A.png?v=1762975932,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Linen Cable,Size,XS,,,1316168LCB0XS,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/876EE1C3-6B1E-4621-99AD-48D1B633913A.png?v=1762975932,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Arctic,Size,M,,,1316168RCT00M,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Espresso,Size,M,,,1316168SSO00M,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/E2503F8C-0F09-49DA-A211-A765D8AFAD64.png?v=1762947116,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Espresso,Size,S,,,1316168SSO00S,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/E2503F8C-0F09-49DA-A211-A765D8AFAD64.png?v=1762947116,g,,,
calloway-regenerative-wool-crew,,,,,,,,Color,Espresso,Size,XL,,,1316168SSO0XL,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/E2503F8C-0F09-49DA-A211-A765D8AFAD64.png?v=1762947116,g,,,
calloway-regenerative-wool-crew,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/91AAA49F-E301-45E1-8232-67FA9BB05166.jpg?v=1762947037,2,Calloway Regenerative Wool Crew,,,,,,,,
calloway-regenerative-wool-crew,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/E2503F8C-0F09-49DA-A211-A765D8AFAD64.png?v=1762947116,3,Calloway Regenerative Wool Crew,,,,,,,,
calloway-regenerative-wool-crew,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/876EE1C3-6B1E-4621-99AD-48D1B633913A.png?v=1762975932,4,Calloway Regenerative Wool Crew,,,,,,,,
veda-leon-oversized-suede-blazer,Veda Leon Oversized Suede Blazer,<p></p>,Homeboy Threads,,Jackets,"private, designer-donated",TRUE,Color,Pecan,Size,M,,,1316147PXX00M,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1069.png?v=1762946465,1,Veda Leon Oversized Suede Blazer,FALSE,Veda Leon Oversized Suede Blazer | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
veda-leon-oversized-suede-blazer,,,,,,,,Color,Pecan,Size,XS,,,1316147PXX0XS,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
netty-pump,Netty Pump,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Black Satin,Size,7,,,1316136KAS007,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1056.jpg?v=1762909970,1,Netty Pump,FALSE,Netty Pump | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
netty-pump,,,,,,,,Color,Black Satin,Size,7.5,,,1316136KAS075,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,,,,,,,,g,,,
roswell-denim-midi-dress,Roswell Denim Midi Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Prespa,Size,0,,,1316115PRR000,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1052.png?v=1762909687,1,Roswell Denim Midi Dress,FALSE,Roswell Denim Midi Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
molly-knit-top,Molly Knit Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Silver Sparkle,Size,L,,,1316109SSK00L,453,shopify,1,deny,manual,27.20,68.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1050.png?v=1762909517,1,Molly Knit Top,FALSE,Molly Knit Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
molly-knit-top,,,,,,,,Color,Silver Sparkle,Size,XL,,,1316109SSK0XL,453,shopify,1,deny,manual,27.20,68.00,TRUE,TRUE,,,,,,,,,g,,,
carsyn-knit-dress,Carsyn Knit Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Navy,Size,M,,,1316099NVY00M,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1048.png?v=1762909438,1,Carsyn Knit Dress,FALSE,Carsyn Knit Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
carsyn-knit-dress,,,,,,,,Color,Navy,Size,S,,,1316099NVY00S,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
carsyn-knit-dress,,,,,,,,Color,Navy,Size,XS,,,1316099NVY0XS,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
auli-top,Auli Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Black,Size,12,,,1316074BLK012,453,shopify,1,deny,manual,67.20,168.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/E9658230-B4DE-4E7C-AC6B-72FA757CD51C.png?v=1762909317,1,Auli Top,FALSE,Auli Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
marin-jacket,Marin Jacket,<p></p>,Homeboy Threads,,Jackets,"private, designer-donated",TRUE,Color,Cream,Size,L,,,1316050CRM00L,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/B9CE9584-1DDF-47FF-9684-0864D8B33A29.png?v=1762909132,1,Marin Jacket,FALSE,Marin Jacket | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
marin-jacket,,,,,,,,Color,Cream,Size,XL,,,1316050CRM0XL,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,,,,,,,,g,,,
matteo-trench,Matteo Trench,<p></p>,Homeboy Threads,,Coats,"private, designer-donated",TRUE,Color,Khaki,Size,L,,,1316039KHA00L,453,shopify,1,deny,manual,147.20,368.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1040.jpg?v=1762909003,1,Matteo Trench,FALSE,Matteo Trench | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
